Election_Type,State_Name,Assembly_No,Constituency_No,Candidate,Gender,Party,Votes,Winner,Constituency_Name,Idx,Party_Type,Party_Expanded,NumberOfSeats,ElectorsTotal,ElectorsWhoVoted,VotesValid,PollingDate,Year,Runner up.PARTY,Runner up.CANDIDATE,Runner up.VOTES,Winner 1.PARTY,Winner 1.CANDIDATE,Winner 1.VOTES,Winner 2.PARTY,Winner 2.CANDIDATE,Winner 2.VOTES,Winner 3.PARTY,Winner 3.CANDIDATE,Winner 3.VOTES
AE,Kerala,2,112,K. CHANDRASEKHARAN,M,PSP,27862.0,True,HOSDRUG ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,61891,51731,50177,01-02-1960,1960,CPI,K. MADHAVAN,22315.0,PSP,K. CHANDRASEKHARAN,27862.0,,,,,,
AE,Kerala,2,112,K. MADHAVAN,M,CPI,22315.0,False,HOSDRUG ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,61891,51731,50177,01-02-1960,1960,CPI,K. MADHAVAN,22315.0,PSP,K. CHANDRASEKHARAN,27862.0,,,,,,
AE,Kerala,2,113,M. KUNHIKANNAN NAMBIAR,M,INC,19399.0,True,KASERGOD ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,63210,50090,48809,01-02-1960,1960,IND,ANANTHARAMA CHETTY,15747.0,INC,M. KUNHIKANNAN NAMBIAR,19399.0,,,,,,
AE,Kerala,2,113,ANANTHARAMA CHETTY,M,IND,15747.0,False,KASERGOD ,2,INDEPENDENTS,INDEPENDENT,1,63210,50090,48809,01-02-1960,1960,IND,ANANTHARAMA CHETTY,15747.0,INC,M. KUNHIKANNAN NAMBIAR,19399.0,,,,,,
AE,Kerala,2,113,AMBU NAIR,M,CPI,13663.0,False,KASERGOD ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,63210,50090,48809,01-02-1960,1960,IND,ANANTHARAMA CHETTY,15747.0,INC,M. KUNHIKANNAN NAMBIAR,19399.0,,,,,,
AE,Kerala,2,114,KALIGE MAHABALA BHANDARY,M,IND,23129.0,True,MANJESWAR ,1,INDEPENDENTS,INDEPENDENT,1,59636,44280,43240,01-02-1960,1960,CPI,KAMAPPA MASTER,13131.0,IND,KALIGE MAHABALA BHANDARY,23129.0,,,,,,
AE,Kerala,2,114,KAMAPPA MASTER,M,CPI,13131.0,False,MANJESWAR ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,59636,44280,43240,01-02-1960,1960,CPI,KAMAPPA MASTER,13131.0,IND,KALIGE MAHABALA BHANDARY,23129.0,,,,,,
AE,Kerala,2,114,ACHUTHRAJ MELOTH,M,IND,6980.0,False,MANJESWAR ,3,INDEPENDENTS,INDEPENDENT,1,59636,44280,43240,01-02-1960,1960,CPI,KAMAPPA MASTER,13131.0,IND,KALIGE MAHABALA BHANDARY,23129.0,,,,,,
AE,Madhya_Bharat,1,1,PARTAP SINGH,M,BJS,6659.0,True,BARWANI (ST) ,1,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,39667,9957,9957,27/03/52,1952,INC,CHAIN SINGH,3298.0,BJS,PARTAP SINGH,6659.0,,,,,,
AE,Madhya_Bharat,1,1,CHAIN SINGH,M,INC,3298.0,False,BARWANI (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39667,9957,9957,27/03/52,1952,INC,CHAIN SINGH,3298.0,BJS,PARTAP SINGH,6659.0,,,,,,
AE,Madhya_Bharat,1,2,RAM CHANDRA,M,BJS,11884.0,True,SENDHWA ,1,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,79498,45958,45958,27/03/52,1952,,,,BJS,RAM CHANDRA,11884.0,INC,BARKU,11277.0,,,
AE,Madhya_Bharat,1,2,BARKU,M,INC,11277.0,True,SENDHWA ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,79498,45958,45958,27/03/52,1952,,,,BJS,RAM CHANDRA,11884.0,INC,BARKU,11277.0,,,
AE,Madhya_Bharat,1,2,GULAM ABBAS,M,INC,9614.0,False,SENDHWA ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,79498,45958,45958,27/03/52,1952,,,,BJS,RAM CHANDRA,11884.0,INC,BARKU,11277.0,,,
AE,Madhya_Bharat,1,2,SOMLA,M,BJS,8940.0,False,SENDHWA ,4,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,79498,45958,45958,27/03/52,1952,,,,BJS,RAM CHANDRA,11884.0,INC,BARKU,11277.0,,,
AE,Madhya_Bharat,1,2,GANGA RAM,M,IND,4243.0,False,SENDHWA ,5,INDEPENDENTS,INDEPENDENT,2,79498,45958,45958,27/03/52,1952,,,,BJS,RAM CHANDRA,11884.0,INC,BARKU,11277.0,,,
AE,Madhya_Bharat,1,3,MANDLOI SWAISINGH,M,INC,13674.0,True,KHARGONE ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,78242,44774,44774,27/03/52,1952,,,,INC,MANDLOI SWAISINGH,13674.0,INC,KHODE RAMAKANT,13671.0,,,
AE,Madhya_Bharat,1,3,KHODE RAMAKANT,M,INC,13671.0,True,KHARGONE ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,78242,44774,44774,27/03/52,1952,,,,INC,MANDLOI SWAISINGH,13674.0,INC,KHODE RAMAKANT,13671.0,,,
AE,Madhya_Bharat,1,3,NARHAR GANESH,M,BJS,8282.0,False,KHARGONE ,3,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,78242,44774,44774,27/03/52,1952,,,,INC,MANDLOI SWAISINGH,13674.0,INC,KHODE RAMAKANT,13671.0,,,
AE,Madhya_Bharat,1,3,BHOPE DATARAYA,M,SP,4759.0,False,KHARGONE ,4,NATIONAL PARTIES,SOCIALIST PARTY,2,78242,44774,44774,27/03/52,1952,,,,INC,MANDLOI SWAISINGH,13674.0,INC,KHODE RAMAKANT,13671.0,,,
AE,Madhya_Bharat,1,3,PRATAP SINGH KISHOR SINGH,M,IND,4388.0,False,KHARGONE ,5,INDEPENDENTS,INDEPENDENT,2,78242,44774,44774,27/03/52,1952,,,,INC,MANDLOI SWAISINGH,13674.0,INC,KHODE RAMAKANT,13671.0,,,
AE,Madhya_Bharat,1,4,VALLABHDAS SITARAM,M,INC,8435.0,True,BHIKANGAON ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,42522,13015,13015,27/03/52,1952,IND,PENDHARKAR GANESH GOPAL,3696.0,INC,VALLABHDAS SITARAM,8435.0,,,,,,
AE,Madhya_Bharat,1,4,PENDHARKAR GANESH GOPAL,M,IND,3696.0,False,BHIKANGAON ,2,INDEPENDENTS,INDEPENDENT,1,42522,13015,13015,27/03/52,1952,IND,PENDHARKAR GANESH GOPAL,3696.0,INC,VALLABHDAS SITARAM,8435.0,,,,,,
AE,Madhya_Bharat,1,4,GOVIND RAM,M,IND,884.0,False,BHIKANGAON ,3,INDEPENDENTS,INDEPENDENT,1,42522,13015,13015,27/03/52,1952,IND,PENDHARKAR GANESH GOPAL,3696.0,INC,VALLABHDAS SITARAM,8435.0,,,,,,
AE,Madhya_Bharat,1,5,JADAV CHAND,M,INC,22352.0,True,BARWAHA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,5,SITARAM SADHU,M,INC,18634.0,True,BARWAHA ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,5,NARAIN MANIRAM,M,BJS,7012.0,False,BARWAHA ,3,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,5,BALWANTRAO JHAR CHAND,M,BJS,6374.0,False,BARWAHA ,4,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,5,ANANTRAO BALWANT RAO,M,IND,5442.0,False,BARWAHA ,5,INDEPENDENTS,INDEPENDENT,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,5,GAJANAN KESHAV,M,IND,2314.0,False,BARWAHA ,6,INDEPENDENTS,INDEPENDENT,2,89216,62128,62128,27/03/52,1952,,,,INC,JADAV CHAND,22352.0,INC,SITARAM SADHU,18634.0,,,
AE,Madhya_Bharat,1,6,HIRALAL,M,BJS,8227.0,True,RAJPUR ,1,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,46182,18744,18744,27/03/52,1952,INC,MANGILAL,7057.0,BJS,HIRALAL,8227.0,,,,,,
AE,Madhya_Bharat,1,6,MANGILAL,M,INC,7057.0,False,RAJPUR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,46182,18744,18744,27/03/52,1952,INC,MANGILAL,7057.0,BJS,HIRALAL,8227.0,,,,,,
AE,Madhya_Bharat,1,6,MISHRI LAL,M,IND,1866.0,False,RAJPUR ,3,INDEPENDENTS,INDEPENDENT,1,46182,18744,18744,27/03/52,1952,INC,MANGILAL,7057.0,BJS,HIRALAL,8227.0,,,,,,
AE,Madhya_Bharat,1,6,RAGHUNATH PRASAD,M,IND,846.0,False,RAJPUR ,4,INDEPENDENTS,INDEPENDENT,1,46182,18744,18744,27/03/52,1952,INC,MANGILAL,7057.0,BJS,HIRALAL,8227.0,,,,,,
AE,Madhya_Bharat,1,6,DADU SINGH,M,IND,748.0,False,RAJPUR ,5,INDEPENDENTS,INDEPENDENT,1,46182,18744,18744,27/03/52,1952,INC,MANGILAL,7057.0,BJS,HIRALAL,8227.0,,,,,,
AE,Madhya_Bharat,1,7,SHIVBHANU GALAJI,M,INC,7350.0,True,MANAWAR NORTH (ST) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39251,15829,15829,27/03/52,1952,BJS,BAGHSINGH,6355.0,INC,SHIVBHANU GALAJI,7350.0,,,,,,
AE,Madhya_Bharat,1,7,BAGHSINGH,M,BJS,6355.0,False,MANAWAR NORTH (ST) ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,39251,15829,15829,27/03/52,1952,BJS,BAGHSINGH,6355.0,INC,SHIVBHANU GALAJI,7350.0,,,,,,
AE,Madhya_Bharat,1,7,LALJI,M,SP,2124.0,False,MANAWAR NORTH (ST) ,3,NATIONAL PARTIES,SOCIALIST PARTY,1,39251,15829,15829,27/03/52,1952,BJS,BAGHSINGH,6355.0,INC,SHIVBHANU GALAJI,7350.0,,,,,,
AE,Madhya_Bharat,1,8,BHUME KIRATSINGH,M,HMS,14086.0,True,MANAWAR SOUTH (ST) ,1,NATIONAL PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,39258,20857,20857,27/03/52,1952,INC,BHARATSINGH,6771.0,HMS,BHUME KIRATSINGH,14086.0,,,,,,
AE,Madhya_Bharat,1,8,BHARATSINGH,M,INC,6771.0,False,MANAWAR SOUTH (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39258,20857,20857,27/03/52,1952,INC,BHARATSINGH,6771.0,HMS,BHUME KIRATSINGH,14086.0,,,,,,
AE,Madhya_Bharat,1,9,RATU SINGH,M,INC,9803.0,True,KUKSHI (ST) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,44572,16570,16570,27/03/52,1952,BJS,JAMSINGH,6126.0,INC,RATU SINGH,9803.0,,,,,,
AE,Madhya_Bharat,1,9,JAMSINGH,M,BJS,6126.0,False,KUKSHI (ST) ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,44572,16570,16570,27/03/52,1952,BJS,JAMSINGH,6126.0,INC,RATU SINGH,9803.0,,,,,,
AE,Madhya_Bharat,1,9,GANGARAM KHEMA,M,SP,641.0,False,KUKSHI (ST) ,3,NATIONAL PARTIES,SOCIALIST PARTY,1,44572,16570,16570,27/03/52,1952,BJS,JAMSINGH,6126.0,INC,RATU SINGH,9803.0,,,,,,
AE,Madhya_Bharat,1,10,BHIMA,M,SP,7347.0,True,ALIRAJPUR (ST) ,1,NATIONAL PARTIES,SOCIALIST PARTY,1,43565,15457,15457,27/03/52,1952,INC,INDERSINGH,5605.0,SP,BHIMA,7347.0,,,,,,
AE,Madhya_Bharat,1,10,INDERSINGH,M,INC,5605.0,False,ALIRAJPUR (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,43565,15457,15457,27/03/52,1952,INC,INDERSINGH,5605.0,SP,BHIMA,7347.0,,,,,,
AE,Madhya_Bharat,1,10,BHERU SINGH,M,RRP,2505.0,False,ALIRAJPUR (ST) ,3,NATIONAL PARTIES,AKHIL BHARATIYA RAM RAJYA PARISHAD,1,43565,15457,15457,27/03/52,1952,INC,INDERSINGH,5605.0,SP,BHIMA,7347.0,,,,,,
AE,Madhya_Bharat,1,11,PREMSINGH,M,SP,7210.0,True,JOBAT (ST) ,1,NATIONAL PARTIES,SOCIALIST PARTY,1,43683,15321,15321,27/03/52,1952,INC,KESHOR SINGH,6856.0,SP,PREMSINGH,7210.0,,,,,,
AE,Madhya_Bharat,1,11,KESHOR SINGH,M,INC,6856.0,False,JOBAT (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,43683,15321,15321,27/03/52,1952,INC,KESHOR SINGH,6856.0,SP,PREMSINGH,7210.0,,,,,,
AE,Madhya_Bharat,1,11,KUSHAL SINGH,M,RRP,1255.0,False,JOBAT (ST) ,3,NATIONAL PARTIES,AKHIL BHARATIYA RAM RAJYA PARISHAD,1,43683,15321,15321,27/03/52,1952,INC,KESHOR SINGH,6856.0,SP,PREMSINGH,7210.0,,,,,,
AE,Madhya_Bharat,1,12,SHANKAR LAL,M,INC,6746.0,True,SARDARPUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,40296,12655,12655,27/03/52,1952,BJS,KR. TIKENDRASARAN SINGH,2785.0,INC,SHANKAR LAL,6746.0,,,,,,
AE,Madhya_Bharat,1,12,KR. TIKENDRASARAN SINGH,M,BJS,2785.0,False,SARDARPUR ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,40296,12655,12655,27/03/52,1952,BJS,KR. TIKENDRASARAN SINGH,2785.0,INC,SHANKAR LAL,6746.0,,,,,,
AE,Madhya_Bharat,1,12,PYAR CHAND,M,IND,1730.0,False,SARDARPUR ,3,INDEPENDENTS,INDEPENDENT,1,40296,12655,12655,27/03/52,1952,BJS,KR. TIKENDRASARAN SINGH,2785.0,INC,SHANKAR LAL,6746.0,,,,,,
AE,Madhya_Bharat,1,12,BHAGWAT SINGH,M,IND,1394.0,False,SARDARPUR ,4,INDEPENDENTS,INDEPENDENT,1,40296,12655,12655,27/03/52,1952,BJS,KR. TIKENDRASARAN SINGH,2785.0,INC,SHANKAR LAL,6746.0,,,,,,
AE,Madhya_Bharat,1,13,JAMUNA BAI,M,SP,9987.0,True,JHABUA (ST) ,1,NATIONAL PARTIES,SOCIALIST PARTY,1,39989,17663,17663,27/03/52,1952,INC,SURSINGH,7676.0,SP,JAMUNA BAI,9987.0,,,,,,
AE,Madhya_Bharat,1,13,SURSINGH,M,INC,7676.0,False,JHABUA (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39989,17663,17663,27/03/52,1952,INC,SURSINGH,7676.0,SP,JAMUNA BAI,9987.0,,,,,,
AE,Madhya_Bharat,1,14,LAL SINGH,M,SP,10096.0,True,THANDLA (ST) ,1,NATIONAL PARTIES,SOCIALIST PARTY,1,39259,15215,15215,27/03/52,1952,INC,NATHU,5119.0,SP,LAL SINGH,10096.0,,,,,,
AE,Madhya_Bharat,1,14,NATHU,M,INC,5119.0,False,THANDLA (ST) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39259,15215,15215,27/03/52,1952,INC,NATHU,5119.0,SP,LAL SINGH,10096.0,,,,,,
AE,Madhya_Bharat,1,15,JETA BHAGGA,M,INC,0.0,True,SAILANA (ST) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39159,0,0,27/03/52,1952,,,,INC,JETA BHAGGA,0.0,,,,,,
AE,Madhya_Bharat,1,16,GOPAL PRASHAD,M,INC,17118.0,True,DHAR BADNAWAR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,JAGANNATH,M,INC,17101.0,True,DHAR BADNAWAR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,PEMA,M,HMS,14981.0,False,DHAR BADNAWAR ,3,NATIONAL PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,KHANDERAO KALE,M,HMS,13459.0,False,DHAR BADNAWAR ,4,NATIONAL PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,PRATTAPSINGH,M,SP,3772.0,False,DHAR BADNAWAR ,5,NATIONAL PARTIES,SOCIALIST PARTY,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,BHAWANI PRASAD,M,KMPP,1547.0,False,DHAR BADNAWAR ,6,NATIONAL PARTIES,KISAN MAZDOOR PRAJA PARTY,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,16,SIDDHANATH,M,IND,1003.0,False,DHAR BADNAWAR ,7,INDEPENDENTS,INDEPENDENT,2,82595,68981,68981,27/03/52,1952,,,,INC,GOPAL PRASHAD,17118.0,INC,JAGANNATH,17101.0,,,
AE,Madhya_Bharat,1,17,JAL RUSRAMJI KAVASJI,M,INC,17480.0,True,MHOW ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,47757,25125,25125,27/03/52,1952,BJS,HAZARI LAL KISHAN SAHAI,6235.0,INC,JAL RUSRAMJI KAVASJI,17480.0,,,,,,
AE,Madhya_Bharat,1,17,HAZARI LAL KISHAN SAHAI,M,BJS,6235.0,False,MHOW ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,47757,25125,25125,27/03/52,1952,BJS,HAZARI LAL KISHAN SAHAI,6235.0,INC,JAL RUSRAMJI KAVASJI,17480.0,,,,,,
AE,Madhya_Bharat,1,17,KIRKERE LAXMAN GOVIND,M,SP,1410.0,False,MHOW ,3,NATIONAL PARTIES,SOCIALIST PARTY,1,47757,25125,25125,27/03/52,1952,BJS,HAZARI LAL KISHAN SAHAI,6235.0,INC,JAL RUSRAMJI KAVASJI,17480.0,,,,,,
AE,Madhya_Bharat,1,18,VERMA RAM SINGH,M,INC,10276.0,True,INDORE CITY A ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,OJHA GOVERDHANLAL,M,SP,3805.0,False,INDORE CITY A ,2,NATIONAL PARTIES,SOCIALIST PARTY,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,KHANDKER LAXMAN RAM CHANDRA,M,CPI,2838.0,False,INDORE CITY A ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,GOYAL KISHORILAL,M,BJS,1601.0,False,INDORE CITY A ,4,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,GANGA RAM,M,IND,1470.0,False,INDORE CITY A ,5,INDEPENDENTS,INDEPENDENT,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,CHATTERJI NIKSHAY CHANDRA,M,IND,431.0,False,INDORE CITY A ,6,INDEPENDENTS,INDEPENDENT,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,HEMRAJ DARIAVJI,M,IND,332.0,False,INDORE CITY A ,7,INDEPENDENTS,INDEPENDENT,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,18,MITTAL M. B. JOHRI LAL,M,RRP,196.0,False,INDORE CITY A ,8,NATIONAL PARTIES,AKHIL BHARATIYA RAM RAJYA PARISHAD,1,42920,20949,20949,27/03/52,1952,SP,OJHA GOVERDHANLAL,3805.0,INC,VERMA RAM SINGH,10276.0,,,,,,
AE,Madhya_Bharat,1,19,V. V. DRAVID,M,INC,13596.0,True,INDORE CITY B ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,DAJI HOMI F.,M,CPI,2185.0,False,INDORE CITY B ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,OAK GANESH VASUDEU,M,HMS,2036.0,False,INDORE CITY B ,3,NATIONAL PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,GOPIKRISHAN ARJUN,M,IND,857.0,False,INDORE CITY B ,4,INDEPENDENTS,INDEPENDENT,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,VYAS RAM NARAIN VASUDEO,M,SP,802.0,False,INDORE CITY B ,5,NATIONAL PARTIES,SOCIALIST PARTY,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,KASALIWAL CHANDRAWATI SHANKAR LAL,M,IND,336.0,False,INDORE CITY B ,6,INDEPENDENTS,INDEPENDENT,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,POTDAR NIRMALA RANI MOTILAL,M,KMPP,123.0,False,INDORE CITY B ,7,NATIONAL PARTIES,KISAN MAZDOOR PRAJA PARTY,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,19,HARISH CHANDRA,M,IND,121.0,False,INDORE CITY B ,8,INDEPENDENTS,INDEPENDENT,1,42190,20056,20056,27/03/52,1952,CPI,DAJI HOMI F.,2185.0,INC,V. V. DRAVID,13596.0,,,,,,
AE,Madhya_Bharat,1,20,MANOHAR SINGH HULLASMAL,M,INC,15614.0,True,INDORE CITY C ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,40547,23137,23137,27/03/52,1952,BJS,RAMNARAIN JAI KISHAN,6371.0,INC,MANOHAR SINGH HULLASMAL,15614.0,,,,,,
AE,Madhya_Bharat,1,20,RAMNARAIN JAI KISHAN,M,BJS,6371.0,False,INDORE CITY C ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,40547,23137,23137,27/03/52,1952,BJS,RAMNARAIN JAI KISHAN,6371.0,INC,MANOHAR SINGH HULLASMAL,15614.0,,,,,,
AE,Madhya_Bharat,1,20,DHANNA LAL,M,SP,1152.0,False,INDORE CITY C ,3,NATIONAL PARTIES,SOCIALIST PARTY,1,40547,23137,23137,27/03/52,1952,BJS,RAMNARAIN JAI KISHAN,6371.0,INC,MANOHAR SINGH HULLASMAL,15614.0,,,,,,
AE,Madhya_Bharat,1,21,V. V. SARWATE,M,INC,12722.0,True,INDORE CITY D ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39638,21639,21639,27/03/52,1952,BJS,PANT VAIDYA NARAIN WAMAN,4760.0,INC,V. V. SARWATE,12722.0,,,,,,
AE,Madhya_Bharat,1,21,PANT VAIDYA NARAIN WAMAN,M,BJS,4760.0,False,INDORE CITY D ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,39638,21639,21639,27/03/52,1952,BJS,PANT VAIDYA NARAIN WAMAN,4760.0,INC,V. V. SARWATE,12722.0,,,,,,
AE,Madhya_Bharat,1,21,SARMANDEL DATTATRAY,M,CPI,2762.0,False,INDORE CITY D ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,39638,21639,21639,27/03/52,1952,BJS,PANT VAIDYA NARAIN WAMAN,4760.0,INC,V. V. SARWATE,12722.0,,,,,,
AE,Madhya_Bharat,1,21,GANDHEY KUNDARANI GANESH,M,SP,802.0,False,INDORE CITY D ,4,NATIONAL PARTIES,SOCIALIST PARTY,1,39638,21639,21639,27/03/52,1952,BJS,PANT VAIDYA NARAIN WAMAN,4760.0,INC,V. V. SARWATE,12722.0,,,,,,
AE,Madhya_Bharat,1,21,JOSHI KHAMRAJI NANDRAMJI,M,IND,593.0,False,INDORE CITY D ,5,INDEPENDENTS,INDEPENDENT,1,39638,21639,21639,27/03/52,1952,BJS,PANT VAIDYA NARAIN WAMAN,4760.0,INC,V. V. SARWATE,12722.0,,,,,,
AE,Madhya_Bharat,1,22,KHADIWALA KANAHIYALAL,M,INC,16301.0,True,DEPALPUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,91732,59024,59024,27/03/52,1952,,,,INC,KHADIWALA KANAHIYALAL,16301.0,INC,SAJJANSINGH VISHNAR,15098.0,,,
AE,Madhya_Bharat,1,22,SAJJANSINGH VISHNAR,M,INC,15098.0,True,DEPALPUR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,91732,59024,59024,27/03/52,1952,,,,INC,KHADIWALA KANAHIYALAL,16301.0,INC,SAJJANSINGH VISHNAR,15098.0,,,
