Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
eb2c91d6_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 55\n}""]",,6.749523878097534,4563,384,443,,[],['resp_055350d4c3ef67c60069a81622b518819b958951a1a01c267d'],True
27d18704_batch1,"[""{\n\t\""optimistic about technological progress\"": 5,\n\t\""institutionalist\"": 88\n}""]",,5.935985088348389,4984,320,354,,[],['resp_0c68fe8de089ce610069a8162390a48199a8b982b5250b7f5c'],True
e4df6ba0_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 62\n}""]",,8.308072090148926,3668,320,385,,[],['resp_06c499d144abdc630069a81627af7c819999e6d7d3d9481202'],True
17640b31_batch1,"[""{\n\t\""optimistic about technological progress\"": 25,\n\t\""institutionalist\"": 88\n}""]",,9.53973388671875,4907,384,430,,[],['resp_07933d40df62e67a0069a81625c7088198abc810e7483ed8f9'],True
8e19b8c3_batch1,"[""{\n\t\""optimistic about technological progress\"": 18,\n\t\""institutionalist\"": 92\n}""]",,6.2900919914245605,4994,320,375,,[],['resp_0f52c671b29c0ae10069a81629918c819ab0c5d678a9a75cf7'],True
c6e1ffce_batch1,"[""{\n\t\""institutionalist\"": 85,\n\t\""optimistic about technological progress\"": 18\n}""]",,14.05481505393982,4220,448,480,,[],['resp_02a905578c4ec48b0069a8162200f88198a973d7f0b890f829'],True
2a691a78_batch1,"[""{\n\t\""institutionalist\"": 90,\n\t\""optimistic about technological progress\"": 60\n}""]",,9.22639274597168,15546,576,650,,[],['resp_045272139e1d2de80069a81627879c8198bc8690f41a8b6ca6'],True
532fe112_batch1,"[""{\n\t\""institutionalist\"": 86,\n\t\""optimistic about technological progress\"": 78\n}""]",,10.580393075942993,5951,448,511,,[],['resp_0759d909552154d60069a8162855fc819aa71ff3f79c42314d'],True
a1759cb4_batch1,"[""{\n\t\""optimistic about technological progress\"": 52,\n\t\""institutionalist\"": 90\n}""]",,11.171247720718384,4365,576,661,,[],['resp_0789ef19d2987f140069a81629e9488199b8a9ec5459aebb17'],True
f7fd3766_batch1,"[""{\n\t\""optimistic about technological progress\"": 12,\n\t\""institutionalist\"": 88\n}""]",,7.321058034896851,5890,256,341,,[],['resp_0ff610ea653ee0930069a8162e962081998467b7de72930c86'],True
fd703cc3_batch1,"[""{\n\t\""optimistic about technological progress\"": 72,\n\t\""institutionalist\"": 88\n}""]",,6.468443870544434,6337,384,469,,[],['resp_0eb49544472afc580069a8162f74d8819abb952f0424c91a69'],True
242ad42f_batch1,"[""{\n\t\""institutionalist\"": 90,\n\t\""optimistic about technological progress\"": 60\n}""]",,5.300894260406494,7514,320,378,,[],['resp_0bdaa4f5d77ef9c10069a81630a2488197b4d05cdf4f748338'],True
cf7f5785_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 65\n}""]",,10.756173133850098,19693,448,508,,[],['resp_071d779ebd2d7c210069a8162db6908195a81edd402455465b'],True
57004c56_batch1,"[""{\n  \""optimistic about technological progress\"": 75,\n  \""institutionalist\"": 82\n}""]",,14.261912107467651,4708,512,577,,[],['resp_02de27f209520a3d0069a8162a954c819a91da8588e0cd24c7'],True
dca189d0_batch1,"[""{\n\t\""optimistic about technological progress\"": 78,\n\t\""institutionalist\"": 92\n}""]",,6.966960191726685,6679,448,475,,[],['resp_0c6404a06e1fc1e60069a816333d40819aa3556decb61c80df'],True
669ea930_batch1,"[""{\n\t\""optimistic about technological progress\"": 80,\n\t\""institutionalist\"": 90\n}""]",,6.642373085021973,5140,320,389,,[],['resp_05bf4bf677580f9f0069a81635047c819ba4ba0d7fb4cc8c34'],True
0824ac4d_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 82\n}""]",,10.44031572341919,10022,576,632,,[],['resp_0da537738fa9688b0069a81632327c81978f93c2e575a84cd5'],True
6fdd3a86_batch1,"[""{\n\t\""institutionalist\"": 85,\n\t\""optimistic about technological progress\"": 92\n}""]",,5.69278621673584,6314,320,402,,[],['resp_0884b94d16ab842b0069a81637a7508193903123f8c3fce128'],True
971c5d41_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 80\n}""]",,8.821027040481567,11892,320,399,,[],['resp_0f6ef318cc151aed0069a81635ea388199942560f8dac9e40e'],True
2f926b27_batch1,"[""{\n  \""optimistic about technological progress\"": 58,\n  \""institutionalist\"": 88\n}""]",,8.230303049087524,8585,448,527,,[],['resp_04fafeaa67c6c3510069a81639449081949f06fc17b0b2f365'],True
91fb5fd1_batch1,"[""{\n  \""optimistic about technological progress\"": 78,\n  \""institutionalist\"": 90\n}""]",,5.882918834686279,8984,320,386,,[],['resp_064329092bd16ecf0069a8163b8f4c81998057dc44f290a412'],True
8bc73971_batch1,"[""{\n  \""optimistic about technological progress\"": 68,\n  \""institutionalist\"": 95\n}""]",,9.165144205093384,7511,448,531,,[],['resp_07181fa0fd147fcd0069a8163a3a248199989622ca27924351'],True
3d8cd15c_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 34\n}""]",,8.748876094818115,2903,448,529,,[],['resp_07dfa72af3854c6c0069a8163c15c0819b8a6abc8e254f446f'],True
666d4a97_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 62\n}""]",,14.915117025375366,4469,640,675,,[],['resp_09a05d4b0facc3690069a81636a2dc8190b3ee18cf17d47d38'],True
4f77c8f4_batch1,"[""{\n\t\""institutionalist\"": 90,\n\t\""optimistic about technological progress\"": 62\n}""]",,8.58427095413208,5704,384,445,,[],['resp_03973e749626e9120069a8163d04a4819ba2dee2ef7ecb8000'],True
f67dc27a_batch1,"[""{\n\t\""optimistic about technological progress\"": 85,\n\t\""institutionalist\"": 92\n}""]",,7.897734880447388,6330,384,468,,[],['resp_0abb0b76a75638dc0069a8163e07b4819380a00cf9f2b706bb'],True
1995f65d_batch1,"[""{\n\t\""institutionalist\"": 90,\n\t\""optimistic about technological progress\"": 75\n}""]",,7.358529090881348,6933,384,464,,[],['resp_01d04188f394b29a0069a8163f22cc8195a4ba16b9ea485976'],True
c7eaed71_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 92\n}""]",,6.513038158416748,6287,384,429,,[],['resp_0ee455382ab428f60069a816422360819697ca84c1629d18aa'],True
5cbcb750_batch1,"[""{\n\t\""optimistic about technological progress\"": 88,\n\t\""institutionalist\"": 94\n}""]",,6.998265266418457,8018,384,437,,[],['resp_03752520f3ec9d4e0069a8164368fc819ab3a713f7bf258cce'],True
43987383_batch1,"[""{\n\t\""institutionalist\"": 92,\n\t\""optimistic about technological progress\"": 60\n}""]",,5.061772108078003,5342,256,329,,[],['resp_08397b0fc1dd671d0069a816459780819bbc5c4f10a89d2b68'],True
7a95e424_batch1,"[""{\n\t\""institutionalist\"": 90,\n\t\""optimistic about technological progress\"": 92\n}""]",,6.687777042388916,8420,384,442,,[],['resp_04d8a5720e5507cf0069a81644dc10819bbd0bdc225e7be225'],True
56d5c539_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 75\n}""]",,10.17900013923645,5319,320,376,,[],['resp_07f8f98fec7f28870069a8164148908195b581beebcf6f8a6f'],True
7093a206_batch1,"[""{\n  \""optimistic about technological progress\"": 88,\n  \""institutionalist\"": 94\n}""]",,12.958296060562134,7110,320,355,,[],['resp_0ac9585742d75dee0069a816406264819a9a63da6509a835a4'],True
03b8d835_batch1,"[""{\n\t\""optimistic about technological progress\"": 78,\n\t\""institutionalist\"": 90\n}""]",,5.110538959503174,6419,256,310,,[],['resp_01403bbbdafa72bb0069a8164932dc8198a680295e811f62bb'],True
bf6d8d1e_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 80\n}""]",,10.021030187606812,4330,576,633,,[],['resp_0bab56586cc505990069a81646524c8199a143094c24321dfb'],True
f11b7b4d_batch1,"[""{\n\t\""optimistic about technological progress\"": 92,\n\t\""institutionalist\"": 88\n}""]",,8.348030805587769,6666,384,445,,[],['resp_0e7e9b03c936d7910069a816482960819b858cf58a55686686'],True
dccf037e_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 62\n}""]",,11.120070219039917,8904,384,455,,[],['resp_021bbeeaa5f6a0580069a8164ae3648199af02e63a26351606'],True
f5557a07_batch1,"[""{\n  \""optimistic about technological progress\"": 58,\n  \""institutionalist\"": 86\n}""]",,14.606346845626831,4533,512,546,,[],['resp_07e5a46162c5dfce0069a8164718d8819b9d1e1fe2befb2315'],True
97ce865d_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 30\n}""]",,9.430784702301025,5819,256,345,,[],['resp_09722ce82271115a0069a8164c46c8819986ce0a891298a5b4'],True
ee33962b_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 93\n}""]",,8.404209852218628,6404,384,465,,[],['resp_04ba4bf32422c67f0069a8164d4b848199bdd1b051c27049ac'],True
101cb9f8_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 58\n}""]",,10.375837087631226,4409,512,558,,[],['resp_0579765b245dcf720069a8164b530881938d25d2c580449f01'],True
ca5f5acc_batch1,"[""{\n  \""optimistic about technological progress\"": 88,\n  \""institutionalist\"": 92\n}""]",,6.304731845855713,7024,320,387,,[],['resp_0da2aa57a8dc73d80069a8164f7f8481909d0b9423755d3621'],True
5a355d49_batch1,"[""{\n  \""optimistic about technological progress\"": 30,\n  \""institutionalist\"": 88\n}""]",,7.61403489112854,6647,384,442,,[],['resp_0ba8f01844f1b17e0069a8164e5b3481958f9d8d876062ddf8'],True
e0c703ec_batch1,"[""{\n\t\""institutionalist\"": 92,\n\t\""optimistic about technological progress\"": 84\n}""]",,8.238041162490845,5040,448,488,,[],['resp_01142117a6038ecc0069a81650611c819bbe23ea08364e0f6b'],True
4ddf9602_batch1,"[""{\n\t\""institutionalist\"": 92,\n\t\""optimistic about technological progress\"": 90\n}""]",,6.700930118560791,10040,320,407,,[],['resp_0155ddf8c41efebd0069a81655c3c0819a854b9a654bf1a547'],True
5f61fd2e_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 82\n}""]",,7.383418798446655,14919,448,505,,[],['resp_0cf1a788aba0e45d0069a81655c5f081948ea18714794b8270'],True
50492a6c_batch1,"[""{\n  \""institutionalist\"": 85,\n  \""optimistic about technological progress\"": 78\n}""]",,7.900049209594727,6280,384,411,,[],['resp_0d90f5235e03eb030069a81655b094819bbd8152239075e7a1'],True
84200bdf_batch1,"[""{\n  \""institutionalist\"": 78,\n  \""optimistic about technological progress\"": 92\n}""]",,7.968055009841919,4682,384,435,,[],['resp_073310651054f1b50069a81655d8708199b62a3ec1c397f684'],True
f6f9290e_batch1,"[""{\n  \""optimistic about technological progress\"": 95,\n  \""institutionalist\"": 88\n}""]",,6.4409332275390625,5508,384,415,,[],['resp_0841c6d3f6f24aa50069a81658727c8195bfbb0ecac9c2ab78'],True
5f843aaf_batch1,"[""{\n  \""optimistic about technological progress\"": 86,\n  \""institutionalist\"": 90\n}""]",,9.001925230026245,5053,576,634,,[],['resp_0c61b4711f0fd1cf0069a81656b9d08190a5b6dc56163740f6'],True
ae78cacc_batch1,"[""{\n  \""optimistic about technological progress\"": 80,\n  \""institutionalist\"": 75\n}""]",,7.433960199356079,6577,448,519,,[],['resp_0fb2f83a0564f8000069a816597c248193a88343f955ef1cc3'],True
18eb1e73_batch1,"[""{\n\t\""optimistic about technological progress\"": 78,\n\t\""institutionalist\"": 86\n}""]",,9.663043022155762,5215,512,563,,[],['resp_03d125efc45bdc150069a816578948819b845112adb22d8b95'],True
40c260c4_batch1,"[""{\n  \""optimistic about technological progress\"": 75,\n  \""institutionalist\"": 90\n}""]",,8.797441720962524,7831,512,552,,[],['resp_05ed31d8794675980069a8165b0b5081969c0c38857bf7743d'],True
8cc73079_batch1,"[""{\n\t\""optimistic about technological progress\"": 85,\n\t\""institutionalist\"": 92\n}""]",,8.306936264038086,9105,448,520,,[],['resp_0d967129815ad5130069a8165c44dc8196a3edc292c7df90b5'],True
4f0e892f_batch1,"[""{\n  \""optimistic about technological progress\"": 88,\n  \""institutionalist\"": 78\n}""]",,8.746824979782104,6856,512,555,,[],['resp_0105f8d620fdc8860069a8165ea27c8198ab083cb7268b8f83'],True
fac8ada0_batch1,"[""{\n\t\""optimistic about technological progress\"": 92,\n\t\""institutionalist\"": 88\n}""]",,8.044126033782959,8451,448,496,,[],['resp_006c73480ffbd3330069a81660c58c8197bb0101aa3bb8748f'],True
47b43029_batch1,"[""{\n  \""optimistic about technological progress\"": 70,\n  \""institutionalist\"": 78\n}""]",,7.263445138931274,6553,448,503,,[],['resp_07641b37776501e30069a81661d2f48197a392929690cdf50a'],True
6b9e6a16_batch1,"[""{\n  \""institutionalist\"": 78,\n  \""optimistic about technological progress\"": 67\n}""]",,9.766088008880615,5040,512,573,,[],['resp_035f132940cf3a8c0069a8165fb42081988df9120d2c55c0f5'],True
a3645b78_batch1,"[""{\n  \""optimistic about technological progress\"": 80,\n  \""institutionalist\"": 88\n}""]",,13.011029958724976,9364,384,443,,[],['resp_07d6e227bb3b9dda0069a8165ea224819791590ec7023671a6'],True
df08d549_batch1,"[""{\n\t\""institutionalist\"": 88,\n\t\""optimistic about technological progress\"": 92\n}""]",,10.533769845962524,7150,320,402,,[],['resp_040a2281e9618cc30069a81662f528819795ae1b19a87b5447'],True
f9baae8d_batch1,"[""{\n  \""institutionalist\"": 82,\n  \""optimistic about technological progress\"": 88\n}""]",,9.43839693069458,6979,576,661,,[],['resp_0a7dedf0e21e1bd30069a81664169081978f4417cfb75497ee'],True
f2949a34_batch1,"[""{\n  \""optimistic about technological progress\"": 92,\n  \""institutionalist\"": 88\n}""]",,8.401831150054932,6689,448,504,,[],['resp_0bc4d7a9b99ab21a0069a8166524408193aaf323588847da0d'],True
e9469f3e_batch1,"[""{\n\t\""optimistic about technological progress\"": 74,\n\t\""institutionalist\"": 82\n}""]",,6.053849935531616,6368,256,341,,[],['resp_0101f35995e8dadb0069a816678d44819b8e977ac8ef54a86b'],True
0e735e8c_batch1,"[""{\n  \""optimistic about technological progress\"": 92,\n  \""institutionalist\"": 88\n}""]",,7.144259214401245,9073,320,372,,[],['resp_0b9a4deb0469886c0069a81666ace08190a1fde0562e026abd'],True
29e1f0bf_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 95\n}""]",,5.9265570640563965,8529,320,347,,[],['resp_043bade05e0e03030069a8166a9af0819a9e4df80461f8ab2a'],True
3f302efc_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 92\n}""]",,9.958631992340088,8599,576,648,,[],['resp_01b9243d4f3bba7f0069a816691f18819ab915ea8aa449bf14'],True
e5e52f41_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 92\n}""]",,6.770591974258423,8939,320,388,,[],['resp_0fcc2da693bccb6e0069a8166cd1a881939d4a3346ba6efb24'],True
661394b4_batch1,"[""{\n  \""optimistic about technological progress\"": 92,\n  \""institutionalist\"": 91\n}""]",,11.461647033691406,7585,448,493,,[],['resp_0ec8dece22b5cedb0069a8166b6c908190b7469ac902d64b6b'],True
06b84194_batch1,"[""{\n  \""optimistic about technological progress\"": 75,\n  \""institutionalist\"": 68\n}""]",,10.183402061462402,7343,576,627,,[],['resp_0cf16abff7cf2f340069a8166dfe9881979a8af5437ab04eab'],True
1169da90_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 95\n}""]",,5.338362693786621,8423,320,404,,[],['resp_05b4ceb8dd3d53bd0069a816731ed88193b7d2c9a85bd29cd9'],True
ebe5176c_batch1,"[""{\n\t\""institutionalist\"": 65,\n\t\""optimistic about technological progress\"": 60\n}""]",,9.256997108459473,7591,576,604,,[],['resp_0ffc3a6e55549b170069a81670798c819786a0280cb2361200'],True
728b7b1b_batch1,"[""{\n  \""institutionalist\"": 82,\n  \""optimistic about technological progress\"": 88\n}""]",,7.954810857772827,8427,448,483,,[],['resp_0da7f86e2a00335a0069a81671cc00819bb1a2b8c97e6bf528'],True
bf538732_batch1,"[""{\n  \""optimistic about technological progress\"": 86,\n  \""institutionalist\"": 72\n}""]",,12.829587936401367,8200,704,734,,[],['resp_0da3395a71481fd10069a8166f560c819099fb1bcf7eaca8ec'],True
ab04fa58_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 92\n}""]",,6.759271144866943,9885,320,395,,[],['resp_06db892a189e1c110069a81677a7988190bf60b370b878f56c'],True
af4761eb_batch1,"[""{\n  \""optimistic about technological progress\"": 92,\n  \""institutionalist\"": 86\n}""]",,10.20176100730896,8718,576,663,,[],['resp_0d6b0621dbed471d0069a8167479688193b6745a25861afcaf'],True
8487d8fe_batch1,"[""{\n  \""optimistic about technological progress\"": 65,\n  \""institutionalist\"": 88\n}""]",,6.961510181427002,11068,384,448,,[],['resp_0837d085b25d73420069a8167955548199b6f07869a4d8a05b'],True
e607b899_batch1,"[""{\n  \""optimistic about technological progress\"": 94,\n  \""institutionalist\"": 88\n}""]",,7.521119832992554,11221,320,349,,[],['resp_0b9a1fc9512ef04d0069a8167c673c8198ae354c0c9c141595'],True
55a4061a_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 82\n}""]",,8.78784990310669,11701,384,434,,[],['resp_0b5c2e1cf2954f0a0069a8167cc9f48197bee56683048ce7bf'],True
581bf642_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 66\n}""]",,7.103153944015503,14637,320,383,,[],['resp_0d108b19e18583ed0069a81682a33c819bb33f889af5f2e8e0'],True
d1072a4e_batch1,"[""{\n  \""optimistic about technological progress\"": 90,\n  \""institutionalist\"": 88\n}""]",,11.919252395629883,11945,384,469,,[],['resp_0b0f9e9264fb18d80069a8167e9bb0819bab8fcb15b8f2326a'],True
e317b9d4_batch1,"[""{\n  \""optimistic about technological progress\"": 40,\n  \""institutionalist\"": 90\n}""]",,6.1240129470825195,21705,320,404,,[],['resp_023a18529021d3ba0069a81688753881939bbf61ece7885366'],True
21d728f2_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 70\n}""]",,10.171101808547974,17541,512,569,,[],['resp_0e3ae1d345e643470069a816856538819bae1324665d4de4db'],True
ff2ae587_batch1,"[""{\n  \""optimistic about technological progress\"": 78,\n  \""institutionalist\"": 92\n}""]",,16.59474205970764,12196,448,509,,[],['resp_0f5e5caea974b4130069a816807228819b89c08c518c64a1a3'],True
920d6c54_batch1,"[""{\n  \""optimistic about technological progress\"": 86,\n  \""institutionalist\"": 93\n}""]",,7.268287897109985,22777,384,411,,[],['resp_0ffc9037d91e458c0069a8168bd80c8197ab903fe3646931d6'],True
094a9305_batch1,"[""{\n  \""optimistic about technological progress\"": 78,\n  \""institutionalist\"": 92\n}""]",,8.65083909034729,22727,320,383,,[],['resp_069e6804e068dc190069a8168f24c8819a8d81d36026405c99'],True
ac657cc2_batch1,"[""{\n\t\""optimistic about technological progress\"": 85,\n\t\""institutionalist\"": 92\n}""]",,33.96486496925354,10642,640,679,,[],['resp_0dc879754dc9ecd10069a816763eb08198a469edcb7df590d5'],True
79ea6f48_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 83\n}""]",,6.7008140087127686,23453,256,342,,[],['resp_01a391d55ce1f8ea0069a816929a708199ab0ce1f3114cf31c'],True
96be3758_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 82\n}""]",,7.788673162460327,23529,448,517,,[],['resp_08335f70b9a998fa0069a816963218819aacf83eac88b3f931'],True
73f82248_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 86\n}""]",,10.159446001052856,24717,384,415,,[],['resp_0fb194c148fcb7080069a81699b8708196875a87ede2f49287'],True
2e2e3041_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 93\n}""]",,8.608659982681274,25341,320,393,,[],['resp_0867dc83acf71d440069a816a1269081989d96f0652f61b79c'],True
3b77f34c_batch1,"[""{\n  \""institutionalist\"": 94,\n  \""optimistic about technological progress\"": 70\n}""]",,13.946343898773193,25265,640,692,,[],['resp_020ff5ed6daa65100069a8169d93808194aec22d4554075b75'],True
110a465d_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 82\n}""]",,9.465482234954834,27154,512,572,,[],['resp_0e48b2f1947dede20069a816a51c188193a25782cc93032449'],True
c3cfa36a_batch1,"[""{\n  \""institutionalist\"": 85,\n  \""optimistic about technological progress\"": 90\n}""]",,10.109431982040405,26533,448,522,,[],['resp_037a7e6c327d42540069a816a9651481939bcf8745aeae1f1d'],True
2f3e5188_batch1,"[""{\n  \""optimistic about technological progress\"": 62,\n  \""institutionalist\"": 92\n}""]",,11.145358085632324,27400,576,623,,[],['resp_0f991f0ccebe9e6d0069a816ad12ec81959a9882e29ee29f0c'],True
f1386e6e_batch1,"[""{\n  \""institutionalist\"": 92,\n  \""optimistic about technological progress\"": 78\n}""]",,6.890413045883179,27442,448,508,,[],['resp_0a864670530d45a10069a816b51b408198916cb87873fca65a'],True
2f3e5188_batch0,"[""{\n  \""supportive of rugged individualism\"": 70,\n  \""religious rhetoric\"": 5,\n  \""foreign policy focus\"": 85,\n  \""patriotic rhetoric\"": 80,\n  \""pro welfare state\"": 15,\n  \""anger towards other party\"": 5,\n  \""isolationist\"": 5,\n  \""populist\"": 72\n}""]",,16.620409727096558,27789,768,906,,[],['resp_08309013872ffc2e0069a816b108d48199b6533552d921c944'],True
1549e4b8_batch1,"[""{\n  \""institutionalist\"": 90,\n  \""optimistic about technological progress\"": 82\n}""]",,7.126537084579468,28735,320,381,,[],['resp_0eb53883f173d5730069a816bd8a34819b8dd743cb7f0746e2'],True
1549e4b8_batch0,"[""{\n  \""patriotic rhetoric\"": 86,\n  \""pro welfare state\"": 64,\n  \""isolationist\"": 4,\n  \""anger towards other party\"": 3,\n  \""supportive of rugged individualism\"": 22,\n  \""religious rhetoric\"": 10,\n  \""foreign policy focus\"": 92,\n  \""populist\"": 18\n}""]",,12.075529336929321,29124,576,698,,[],['resp_020b92e64bd8ee1a0069a816b946308198a2a51937867b28c4'],True
6eed37f6_batch1,"[""{\n  \""optimistic about technological progress\"": 82,\n  \""institutionalist\"": 92\n}""]",,8.116739749908447,28915,384,464,,[],['resp_0d0bb5b65572534a0069a816c1d650819b9883d69f4c95c554'],True
6eed37f6_batch0,"[""{\n  \""religious rhetoric\"": 30,\n  \""anger towards other party\"": 5,\n  \""isolationist\"": 10,\n  \""pro welfare state\"": 30,\n  \""patriotic rhetoric\"": 82,\n  \""supportive of rugged individualism\"": 62,\n  \""populist\"": 56,\n  \""foreign policy focus\"": 78\n}""]",,16.931784868240356,29304,640,788,,[],['resp_06e941ba22ddf39d0069a816c5dbf4819aa0a13905a30e4889'],True
47e2f193_batch0,"[""{\n  \""populist\"": 25,\n  \""anger towards other party\"": 5,\n  \""supportive of rugged individualism\"": 20,\n  \""isolationist\"": 5,\n  \""foreign policy focus\"": 85,\n  \""patriotic rhetoric\"": 65,\n  \""pro welfare state\"": 40,\n  \""religious rhetoric\"": 3\n}""]",,13.023828268051147,31497,640,759,,[],['resp_00a4d2bc52b8b0940069a816ca6b84819394e6ff323893fb08'],True
dd2a0120_batch1,"[""{\n  \""optimistic about technological progress\"": 90,\n  \""institutionalist\"": 92\n}""]",,7.971149206161499,31717,384,420,,[],['resp_0fa4d64cc576e1c00069a816d3b290819b99f0300f0983b74c'],True
47e2f193_batch1,"[""{\n  \""optimistic about technological progress\"": 74,\n  \""institutionalist\"": 90\n}""]",,15.0361328125,31108,640,690,,[],['resp_058cbea5281855e10069a816d013288193ad5e87454cc67afe'],True
30ae040c_batch1,"[""{\n  \""optimistic about technological progress\"": 88,\n  \""institutionalist\"": 92\n}""]",,9.091922998428345,39728,512,542,,[],['resp_0451943a9fe5860e0069a816d95d5881988d3e59c098a7dc2e'],True
a7456b2b_batch1,"[""{\n  \""institutionalist\"": 88,\n  \""optimistic about technological progress\"": 86\n}""]",,7.3563690185546875,40107,320,368,,[],['resp_05e1cc6b65d560be0069a816df3b44819a890fbd81de91fbd4'],True
